Bucket Owner,Bucket,Time,Time - Offset,Remote IP,Requester ARN/Canonical ID,Request ID,Operation,Key,Request-URI,HTTP status,Error Code,Bytes Sent,Object Size,Total Time,Turn-Around Time,Referrer,User-Agent,Version Id,Host Id,Signature Version,Cipher Suite,Authentication Type,Host Header,TLS version
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:08:33:46,+0000],17.58.102.45,-,2758AD215A718329,REST.GET.OBJECT,Portland/PortlandExpanded.usdz%2B%2BChecklist,GET /ez-living/Portland/PortlandExpanded.usdz%20%20Checklist HTTP/1.1,403,AccessDenied,243,-,15,-,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",-,2NdSCZ8hR6Oz30OSIp1fA3A/G5UnsjIbc398eSoHuqaIE3tYitvMbU5WLpXLlIGJCNCdzAsnfaI=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3.eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:10:29:32,+0000],54.164.181.5,-,DCBA356242206D43,REST.GET.BUCKET,-,GET /?max-keys=1 HTTP/1.1,400,AuthorizationHeaderMalformed,365,-,3,-,-,aws-sdk-dotnet-35/2.3.23.0 .NET Runtime/4.0 .NET Framework/4.0 OS/6.2.9200.0 ClientSync,-,CeVkIh5FdRouYp1Mz5UW69LmwvdPns9wRriMFd1jEUAIoWihRJcraK11yqyw97ivCAvib2/TEpk=,SigV4,ECDHE-RSA-AES128-SHA,AuthHeader,ez-living.s3.amazonaws.com,TLSv1
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:17:30:18,+0000],31.13.127.13,-,E9BF7E2BE61E94EB,REST.GET.OBJECT,Juno/EZLivingInteriors_-_JunoLeft.usdz,GET /ez-living/Juno/EZLivingInteriors_-_JunoLeft.usdz HTTP/1.1,206,-,524288,19290476,81,76,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,P3BGNuuL/ba3khwXCp1/AU0fCk2OFX5ZCm2rZGY9NyW7AK1gymNqtc19ORX4isN26farBhAaRq4=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:43:49,+0000],173.252.83.111,-,46D9CC308E13BD0C,REST.GET.OBJECT,Natty/EZLivingInteriors_-_NattySofa.usdz,GET /ez-living/Natty/EZLivingInteriors_-_NattySofa.usdz HTTP/1.1,200,-,13549078,13549078,8721,38,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,VFnIJbj6PyVc4EU4/SXUemjnO8+LBIaWN5uX1zeSJIXAY/bV5gXrf5tmMU2UjQ4LJqDwwQUfVzk=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:16:05:47,+0000],39.103.142.195,-,405F2EFCD8AC7120,REST.HEAD.OBJECT,dedecms/login.php,HEAD /dedecms/login.php HTTP/1.1,403,AccessDenied,243,-,15,-,-,-,-,xFxhDPRQmVTcHHmHV89LGZ/DtkWyQAS/oZKnxNFz9k01Xlt3HuCWQ0LbXNbnyPTKfQlb5oFsm/Q=,-,-,-,ez-living.s3-eu-west-1.amazonaws.com,-
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:04:00:45,+0000],46.229.168.140,-,89FE6D5E72A9E771,REST.GET.OBJECT,Taylor/Taylor2Seater.usdz,GET /Taylor/Taylor2Seater.usdz HTTP/1.1,200,-,4313660,6407282,194,90,-,Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html),-,3a7BQA8rXmvCHuvr8C8PRLVg4/4z+vZxfEd8EdzQgGu1Rl/ag4WMl/FABZ+F31tnwWUqnT+KmMw=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:21:32:59,+0000],151.226.17.153,-,CF38D0EB7E7F17A8,REST.GET.OBJECT,Brinley/EZLivingInteriorsBrinley_25L_15RCharcoal.usdz,GET /ez-living/Brinley/EZLivingInteriorsBrinley_25L_15RCharcoal.usdz HTTP/1.1,200,-,3264733,3264733,130,105,https://www.ezlivinginteriors.co.uk/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1",-,uZQ+jWnonFZd3laF8/iC5/cRwyJYFMhK7ScGkvBlkfsuqErdy8Z+sPokccYjGkXKBuuOZw3o6Z0=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:00:56,+0000],185.99.139.102,-,1A36BD044A672840,REST.GET.OBJECT,Sofia/EZLivingInteriors-SofiaChairBlue.usdz,GET /ez-living/Sofia/EZLivingInteriors-SofiaChairBlue.usdz HTTP/1.1,200,-,3982843,3982843,148,90,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1",-,Q6tM6Y4/tvUnZRs9ta+YP7DiK7kmi2wVIQACtweLmNcHP6VhZ2uC40yLOSGSnrmCG3/WOMQHMI4=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:52:28,+0000],140.255.62.156,-,34E7AEAC386D0065,REST.GET.OBJECT,Farrow/EZ...,GET /ez-living/Farrow/EZ... HTTP/1.1,403,AccessDenied,243,-,13,-,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),-,DHBeKjiugW7VGvoOLOTUy5UZDYepDjQ/woTHXBAO8N0ov2JRlgBPpPkZM2Sf11kWiDgeP64/jJ0=,-,ECDHE-RSA-AES128-SHA,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:11:31:09,+0000],31.13.127.11,-,F4BF75C5D4311D2F,REST.GET.OBJECT,Marlow/MarlowFabricDarkWood.usdz,GET /Marlow/MarlowFabricDarkWood.usdz HTTP/1.1,200,-,4875338,4875338,160,133,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,yaxFhqNV6KP9cynp6/j3J+RKEQsdLDs0E5+34mj625vri7xEUl0PPFRYaC6Lududr1Guricurm0=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:19:57:57,+0000],80.111.38.5,-,AB2759D2D622BD5E,REST.GET.OBJECT,Frame/FrameBlue.usdz,GET /Frame/FrameBlue.usdz HTTP/1.1,200,-,2128022,2128022,49,45,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",-,vx7W5qAqH3JCt+z1q3XKy/1FUEPLJZoqz5viZn92ix9q+vsWAzcL4tWdOkikSeJu+0Ny9+goImk=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:16:05:47,+0000],39.103.142.195,-,09D06D01E4B3FC40,REST.HEAD.OBJECT,dede3/login.php,HEAD /dede3/login.php HTTP/1.1,403,AccessDenied,243,-,13,-,-,-,-,lA+DaxeW89OSUDZ7D4mEKgijkWkjYaAXpK6FtjMpaeuovlCtbXjRCmVQHmmDQgbfYjqRrFP5RZQ=,-,-,-,ez-living.s3-eu-west-1.amazonaws.com,-
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:18:31:51,+0000],80.111.79.224,-,2000DC38391E3197,REST.GET.OBJECT,Brinley/EZLivingInteriors-Brinley_15L_25RTurquoise.usdz,GET /ez-living/Brinley/EZLivingInteriors-Brinley_15L_25RTurquoise.usdz HTTP/1.1,200,-,3333727,3333727,106,90,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",-,u+gVxh04anAzSvXSbDyYYfs1zLUf3TiMa+AsjpHxMdlj3FEHVHrf96Oe/R4Pksj2Jwv0S+XnhXQ=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:52:38,+0000],140.255.62.156,-,633D03453094D1A9,REST.GET.OBJECT,Farrow/EZ...,GET /ez-living/Farrow/EZ... HTTP/1.1,403,AccessDenied,243,-,11,-,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),-,Jguo8+87sTcWjn5wSMrq7FKvaRPNmcAvs2wzyzXhtKoI9+OsHGpl+VmMp3sD02XpcvM36Bn2U6M=,-,ECDHE-RSA-AES128-SHA,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:43:45,+0000],173.252.83.14,-,A45BE0EDC7073690,REST.GET.OBJECT,Kendal/EZLivingInteriors_-_Kendal2SeaterGrey.usdz,GET /ez-living/Kendal/EZLivingInteriors_-_Kendal2SeaterGrey.usdz HTTP/1.1,206,-,524288,19283204,76,73,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,DpWfebt5nXd+YRoQBpCmT6rcLjpUtjfh87XFI/wKMRCHZRIMX2RsfikMeHeXst004mguotKzwAw=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:11:52:01,+0000],80.233.40.62,-,8A01288C0820D3D2,REST.GET.OBJECT,Coco/CocoSofa.usdz,GET /Coco/CocoSofa.usdz HTTP/1.1,200,-,2903360,2903360,68,46,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Mobile/15E148 Safari/604.1",-,FNRrmoFrGtHwD6qp7lZ/cNtVQubYorAbHSrcGSEJ1hvtis/eO1rn+k2hcB/KwrcmpS7Zl7RPwZc=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:04:37:35,+0000],183.143.59.125,-,8D0131B93BAE64E1,REST.GET.OBJECT,Primrose/EZ...,GET /Primrose/EZ... HTTP/1.1,403,AccessDenied,243,-,22,-,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),-,NhjYXLRAutP8n1puGMSB6WSd3kSrHW5Ifb/jOneEHu87i0D/G4n2m3KUbvsRnwUFqMAvzl087xQ=,-,ECDHE-RSA-AES128-SHA,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:00:43:25,+0000],40.77.167.37,-,7E0E0BCC826908C1,REST.GET.OBJECT,Kendal/EZLivingInteriors_-_Kendal2SeaterGrey.usdz,GET /ez-living/Kendal/EZLivingInteriors_-_Kendal2SeaterGrey.usdz HTTP/1.1,304,-,-,19283204,16,-,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),-,Sx+HZ5eCZXB7ju+Vn3MBGwsbZH7WlFRQ3cibkmQMQcKp4a9jKylEGGFt29mIkp8A2ECT0VmEs94=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:17:30:18,+0000],31.13.127.118,-,3E021A4214385654,REST.GET.OBJECT,Juno/EZLivingInteriors_-_JunoRight.usdz,GET /ez-living/Juno/EZLivingInteriors_-_JunoRight.usdz HTTP/1.1,206,-,524288,19286125,80,77,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,J3dXmkInQ8FEJjuwFVVTSWb3BRK8no/ZYSO4YVTIYKiSEszr9fAD7crsYOuH0VWbKmNfM1FqmJg=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:19:02:13,+0000],37.228.245.224,-,DDC4D1FBD86A236C,REST.GET.OBJECT,Loire/LoireBookcase.usdz,GET /Loire/LoireBookcase.usdz HTTP/1.1,200,-,1946234,1946234,67,64,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1",-,VwvCpFCWkXYSBFEPUyZs12fJF4q1BJWAwBcWWDhg2tqM4c+5BXAGZxL0VmX5eeYRMksAtds0qvs=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:03:43:17,+0000],31.13.115.113,-,CDB2B05B3BCE3FF3,REST.GET.OBJECT,Scott/EZLivingInteriors-Scott3Leather.usdz,GET /ez-living/Scott/EZLivingInteriors-Scott3Leather.usdz HTTP/1.1,206,-,524288,7684059,54,50,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,Tfu+j9ulsIW4b1deDY8Hzxp2HWdZ695h0rieqz2bjE30V7FBBu0fYnqvXkfdFSQa+TNqb1zHRq4=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:43:49,+0000],173.252.83.19,-,CDB798503A8C6E64,REST.GET.OBJECT,Kendal/EZLivingInteriors_-_Kendal2SeaterGrey.usdz,GET /ez-living/Kendal/EZLivingInteriors_-_Kendal2SeaterGrey.usdz HTTP/1.1,200,-,19283204,19283204,83803,53,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,NTXy4AmUeOtJPRdUo5nMTtbJ37os17PC5mLrPXaGRoomsUa9LFpdv8lJjKJi0wq6KyboM5RVIe0=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,noplacelike,[01/Jun/2020:05:24:23,+0000],27.5.199.209,-,FF9C5E11ED555187,REST.GET.OBJECT,MV%2BTest/West%2BElm%2BThree%2BSeater.glb,GET /MV+Test/West+Elm+Three+Seater.glb HTTP/1.1,200,-,6988760,6988760,475,69,https://www.noplacelike.co/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",-,xcqKoYNAZF4p0AnlHG+CQ6THvxSbKpXvzZrODe9BI+dhypcy5aVxfIVCuihp9wrJN1bMsRvhXnk=,-,ECDHE-RSA-AES128-GCM-SHA256,-,noplacelike.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:03:04:24,+0000],88.99.161.235,-,92BBC641E0D1DB48,REST.GET.OBJECT,administrator/components/com_wstools/views/sypexdumper/tmpl/sxd/index.php,GET /administrator/components/com_wstools/views/sypexdumper/tmpl/sxd/index.php HTTP/1.1,403,AccessDenied,243,-,44,-,http://ez-living.s3-eu-west-1.amazonaws.com/administrator/components/com_wstools/views/sypexdumper/tmpl/sxd/index.php,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36",-,V+5XsFRfmuY8F/Whs7QGcAkSu4P8eFOMty9kPNtceVaoU4zoqz5dYFdkvsQoEI4Smj2ctjZjQv4=,-,-,-,ez-living.s3-eu-west-1.amazonaws.com,-
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:12:15:59,+0000],213.233.147.149,-,9FE0694D4931842B,REST.GET.OBJECT,Scott/EZLivingInteriors_-_Scott2SeaterGreen.usdz,GET /ez-living/Scott/EZLivingInteriors_-_Scott2SeaterGreen.usdz HTTP/1.1,200,-,6299704,6299704,87,71,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1",-,lPt73VmnLrSyVxLBecxwFqgYjDCldKYZnFAHKFZHakzQfyfxNAj3A6J2h5gJCPavpYerClxWw7k=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:06:32,+0000],115.234.106.65,-,A54A1853C5967A28,REST.GET.OBJECT,Primrose/EZ...,GET /Primrose/EZ... HTTP/1.1,403,AccessDenied,243,-,14,-,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),-,4rRBz3PfAZdDYmyfj2oKa9PwX/CZtBw6Ymk51WKOqWyWBs+wkNzeQvWrePk83pfezLenmALLB5w=,-,ECDHE-RSA-AES128-SHA,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:02:01:14,+0000],31.13.127.14,-,1385F37DE04F80B5,REST.GET.OBJECT,Scott/EZLivingInteriors-Scott3Leather.usdz,GET /ez-living/Scott/EZLivingInteriors-Scott3Leather.usdz HTTP/1.1,200,-,7684059,7684059,169,41,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,5XbjT4LOpzBXWNPi/HbuxgPe05K+mYUEowgmFD+jsqfd8paEbX0SJ6C4J4sq7iZvwMzSE8+DVNU=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:21:40,+0000],114.119.160.230,-,611B2975E74497FC,REST.GET.OBJECT,robots.txt,GET /robots.txt HTTP/1.1,403,AccessDenied,243,-,12,-,-,"Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://aspiegel.com/petalbot)",-,MR6mr2/KrmGuK7tJvPjM5VxV9SO5efziDfatuGSaYZMMbDVylA3JBvu/ckB3agdKM9dv10dvnJw=,-,ECDHE-RSA-AES128-SHA,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:22:10:06,+0000],78.17.79.28,-,96D32F96A9099CEA,REST.GET.OBJECT,Juno/EZLivingInteriors_-_JunoLeft.usdz,GET /ez-living/Juno/EZLivingInteriors_-_JunoLeft.usdz HTTP/1.1,200,-,19290476,19290476,596,80,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1",-,iYzWC8DFZqPb2NlitpqhGUwNON3oYCSQq0iHejNbI/gxt0+kWjWZSU4E+r86BvFKGram2XMmCyA=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:13:29:22,+0000],39.103.142.195,-,2D36FD540F529A1A,REST.GET.OBJECT,robots.txt,GET /robots.txt HTTP/1.1,403,AccessDenied,243,-,12,-,-,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0,-,eOZUzeS8URllGNdmfFFgOkxhPCh2h2EtUecq7Yb1J3X9UtzVHAcRgt6mf8FG9SaHogATQlOnjy0=,-,-,-,ez-living.s3-eu-west-1.amazonaws.com,-
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:17:53:53,+0000],213.233.150.3,-,7E88B92BEC68C58C,REST.GET.OBJECT,Farrow/Farrow2Seater.usdz,GET /Farrow/Farrow2Seater.usdz HTTP/1.1,200,-,3114158,3114158,161,71,https://www.ezliving-interiors.ie/velvet-sofas-couches,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",-,TlH2cjideBIoP+yv46oT/kR/rIMDX/Z9irX0CuZKDoUlRGjXLX8mnS0e3xy2HinzjNoczUnzcHk=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:13:20:45,+0000],46.229.168.132,-,EE3145D55C1DF954,REST.GET.OBJECT,Scott/EZLivingInteriors_-_ScottCornerGreenLeft.usdz,GET /ez-living/Scott/EZLivingInteriors_-_ScottCornerGreenLeft.usdz HTTP/1.1,200,-,4313660,6397649,268,180,-,Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html),-,GATSaLgtc2aP84qxSdWCQZYp/36HihjD5PuyS2N8KBmliK6NXN5+enlQKwhBNYd7k22B/5Kix+c=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:43:45,+0000],173.252.83.24,-,916B6F394343B197,REST.GET.OBJECT,Kendal/EZLivingInteriors_-_Kendal3SeaterGrey.usdz,GET /ez-living/Kendal/EZLivingInteriors_-_Kendal3SeaterGrey.usdz HTTP/1.1,206,-,524288,10214778,73,70,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,lxf3Xa1MYweD4Wne8vi6qflKUqtxQLdDkecOOL9AqRaaV3RZfA1YHblR0GujnWnypq4HQbGMWjY=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:20:02:18,+0000],80.111.38.5,-,79CEB8358CF5D2BD,REST.GET.OBJECT,Calia/EZLivingInteriors_-_CaliaBookcase.usdz,GET /ez-living/Calia/EZLivingInteriors_-_CaliaBookcase.usdz HTTP/1.1,200,-,6086882,6086882,136,83,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",-,+vmvDUTlWUAAof6awH+/ngXdjr0v7RWltntDwyz4vcNAqVmREHIBikXcjA3YyFxEog2eIbUD9R4=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:21:21:42,+0000],212.129.72.176,-,A65DD36D407CED57,REST.GET.OBJECT,Chic/EZLivingInteriors-ChicBarstoolBlack.usdz,GET /ez-living/Chic/EZLivingInteriors-ChicBarstoolBlack.usdz HTTP/1.1,200,-,8950069,8950069,284,92,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Mobile/15E148 Safari/604.1",-,VQH077feyAv31YrFrS9p1FRtXwqR7/T5gI5iHqv/Psy4XrH5wdq1r68VcMBhPaAWSwFuN0AgEfc=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:12:31:11,+0000],80.111.239.64,-,D0A2AB17CEF47DE2,REST.GET.OBJECT,Emily/EmilyBlanketBox.usdz,GET /Emily/EmilyBlanketBox.usdz HTTP/1.1,200,-,486946,486946,69,68,https://www.ezliving-interiors.ie/,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",-,6sB2e/iwDQmRBfOY9EYbI8Y6J94/DtojxfHIT7rpCff0BZJfFMqBX8KQOqJAJnHgWUkevAV9qNs=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:11:31:07,+0000],31.13.127.19,-,6C01169CB8F80D77,REST.GET.OBJECT,Marlow/MarlowVelvetNavy.usdz,GET /Marlow/MarlowVelvetNavy.usdz HTTP/1.1,200,-,3074032,3074032,87,76,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,JYalJ2Mbir9fr+s3T42BaAOCGlLEu2iXIXolXpqbxAoup2amKymPgwgJTuhlwzmvrzB4dDkidh8=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
